ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0030052	41.413	41.904	25.494	37.002	38.136	39.504	33.607	40.406
FBgn0030055	9.387	9.073	7.808	9	7.967	7.426	8.367	10.597
FBgn0030056	69.182	33.695	69.478	41.865	111.865	37.431	37.514	48.202
FBgn0030056	78.831	33.033	75.533	42.266	125.866	34.775	36.135	50.027
FBgn0030060	80.485	66.574	49.833	111.623	80.417	70.785	77.727	162.491
FBgn0030060	80.532	66.608	49.894	111.553	80.516	70.74	77.76	162.69
FBgn0030060	79.811	65.857	49.404	110.443	79.55	70.101	76.895	160.705
FBgn0030060	86.388	70.917	52.952	119.917	85.236	75.402	83.234	174.811
FBgn0030061	9.909	11.617	13.807	17.374	13.892	11.251	13.964	14.845
FBgn0030065	4.903	4.294	4.746	4.868	4.929	4.254	4.507	5.839
FBgn0030065	4.999	4.347	4.828	4.985	5.038	4.328	4.528	5.898
FBgn0030065	4.477	3.921	4.334	4.445	4.501	3.885	4.115	5.332
FBgn0030065	5.845	4.787	5.331	5.635	5.718	4.838	5.007	6.594
FBgn0030066	10.895	10.016	10.724	8.71	10.698	10.613	9.271	10.933
FBgn0030071	1.564	2.954	2.239	2.015	2.363	2.557	1.898	2.077
FBgn0030077	4.731	5.254	3.099	3.662	3.738	4.257	3.239	3.952
FBgn0030082	11.228	12.169	16.865	16.051	13.433	12.807	13.297	11.805
FBgn0030087	71.379	72.308	53.508	66.187	62.261	63.267	62.223	75.012
FBgn0030087	71.872	72.757	54.295	66.842	62.46	64.231	63.08	74.951
FBgn0030087	72.27	73.178	54.732	67.24	62.81	64.728	63.582	75.38
FBgn0030087	72.04	73.517	54.336	66.817	62.42	64.075	63.386	75.556
FBgn0030088	10.753	13.427	12.443	14.538	13.36	13.407	14.664	12.211
FBgn0030089	22.753	18.399	19.536	21.921	22.36	20.85	20.733	21.389
FBgn0030089	23.231	18.771	19.726	22.492	22.67	21.318	21.109	21.793
FBgn0030089	22.792	18.526	19.731	22.113	22.515	21.192	20.893	21.576
FBgn0030090	1.115	0.929	0.587	0.701	0.743	1.037	0.697	1.032
FBgn0030092	10.981	12.754	14.304	13.554	13.163	11.853	15.189	12.555
FBgn0030096	9.84	9.295	12.287	10.286	11.97	10.036	10.91	9.67
FBgn0030097	0.192	0.181	0	0.195	0	0	0	0
FBgn0030098	126.125	15.262	31.937	28.106	24.935	44.276	15.312	13.294
FBgn0030099	12.256	11.495	12.283	10.6	13.2	12.998	15.092	10.537
FBgn0030101	58.65	66.447	69.571	51.569	56.348	55.316	55.98	55.547
FBgn0030102	10.39	9.13	14.241	11.104	10.82	13.05	11.098	9.662
FBgn0030104	20.3	22.077	25.156	21.003	21.08	25.328	21.953	21.484
FBgn0030107	0.374	0.706	0.321	0.228	0.339	0.193	0.545	0.775
FBgn0030109	30.678	35.42	30.815	32.047	32.928	33.789	28.558	30.786
FBgn0030114	22.451	22.513	17.545	17.313	17.757	19.691	17.446	20.098
FBgn0030120	5.072	7.278	7.354	4.769	6.769	7.129	5.69	5.834
FBgn0030136	1426.753	1546.635	1624.717	1602.827	1565.798	1613.248	1695.102	1479.629
FBgn0030137	2.026	4.307	5.512	5.67	3.446	4.317	4.182	4.442
FBgn0030151	53.633	50.055	53.794	55.077	56.814	58.174	54.943	48.124
FBgn0030151	60.105	55.988	60.11	61.612	63.401	65.291	61.531	53.909
FBgn0030151	60.117	56.664	60.327	60.495	61.009	66.052	60.822	54.531
FBgn0030158	40.537	45.03	51.411	45.321	43.83	44.584	41.164	42.783
FBgn0030160	728.502	632.385	548.879	664.737	624.091	678.835	792.97	572.326
FBgn0030161	0.249	0.118	0.357	0.127	0.282	0	0.605	0.496
FBgn0030162	0.058	0.219	0	0.354	0.066	0.225	0.352	0.277
FBgn0030164	10.786	10.511	10.946	9.863	9.442	9.695	10.442	9.087
FBgn0030164	10.741	10.468	10.902	9.823	9.403	9.655	10.4	9.05
FBgn0030167	0.045	0.043	0	0.092	0	0.058	0	0
FBgn0030170	0.341	0.301	0.065	0.231	0.283	0.117	0.303	0.417
FBgn0030170	0.341	0.301	0.065	0.231	0.284	0.117	0.304	0.417
FBgn0030174	1.841	2.029	1.569	1.918	2.286	1.245	1.916	1.817
FBgn0030174	2.257	2.559	1.858	2.354	2.879	1.384	2.398	2.159
FBgn0030174	1.244	1.635	1.511	1.541	2.024	0.943	1.511	1.553
FBgn0030174	1.186	1.412	1.325	1.352	1.775	0.888	1.526	1.38
FBgn0030177	16.048	18.523	21.277	18.796	18.954	15.922	19.42	17.645
FBgn0030178	13.267	13.058	12.232	9.683	10.159	10.313	9.108	7.696
FBgn0030181	2.82	2.808	3.492	3.335	1.642	2.558	2.313	2.005
FBgn0030181	2.789	2.777	3.454	3.298	1.624	2.531	2.288	1.983
FBgn0030183	11.239	11.31	7.131	5.783	7.529	6.431	6.706	8.78
FBgn0030183	11.831	12.488	7.869	6.387	8.231	6.648	7.796	9.269
FBgn0030183	10.993	11.387	7.246	5.842	7.497	6.183	7.07	8.611
FBgn0030187	4.942	3.309	4.478	5.665	4.539	3.392	5.468	4.338
FBgn0030191	58.132	72.991	67.193	60.206	66.376	55.17	54.522	61.879
FBgn0030195	16.058	17.363	16.435	15.259	14.293	17.991	16.837	15.021
FBgn0030200	0.113	0	0.162	0	0	0	0.276	0.09
FBgn0030204	0.071	0.134	0	0	0.08	0.274	0.258	0.113
FBgn0030207	7.424	10.009	6.957	7.21	8.799	6.361	5.817	6.778
FBgn0030208	16.058	13.233	13.082	15.484	13.977	18.737	13.54	13.201
FBgn0030215	16.47	19.562	25.314	17.744	20.045	21.108	20.584	19.113
FBgn0030218	25.245	23.27	47.37	33.156	29.882	27.21	40.168	36.611
FBgn0030218	25.652	25.976	45.56	33.467	29.963	29.732	38.102	36.711
FBgn0030223	5.904	6.306	5.267	5.736	3.868	5.095	4.575	5.747
FBgn0030224	18.452	20.476	21.574	18.94	15.439	17.894	20.348	18.434
FBgn0030228	31.202	27.628	23.557	26.405	25.367	23.226	24.35	27.721
FBgn0030230	1.654	1.736	2.819	2.297	1.875	1.661	1.083	1.778
FBgn0030234	19.888	23.583	30.014	33.059	37.105	28.453	23.203	24.279
FBgn0030234	20.062	23.385	29.92	33.171	37.907	28.973	23.107	24.345
FBgn0030234	19.974	23.628	30.144	33.202	37.266	28.577	23.303	24.384
FBgn0030239	74.492	73.538	105.665	95.073	103.805	101.272	74.147	59.692
FBgn0030240	9.924	9.959	10.275	10.576	10.549	10.097	9.434	10.336
FBgn0030242	23.359	23.692	25.319	22.092	20.962	20.043	20.092	19.816
FBgn0030243	4.991	5.046	4.25	4.543	5.79	4.618	4.413	5.021
FBgn0030243	6.062	6.292	4.447	5.826	6.958	6.064	5.225	6.264
FBgn0030244	19.879	21.813	20.756	27.117	23.62	31.942	28.245	17.022
FBgn0030245	118.618	119.116	93.57	85.618	84.827	89.08	112.354	112.933
FBgn0030245	46.337	47.574	31.472	33.34	36.796	32.111	42.286	40.925
FBgn0030245	58.293	59.456	34.131	34.059	37.734	37.314	51.003	52.187
FBgn0030246	15.584	17.088	14.816	15.335	15.876	15.614	14.757	17.07
FBgn0030247	47.938	58.801	57.916	50.006	44.697	47.55	44.786	50.05
FBgn0030257	3.288	2.994	3.233	3.588	3.099	2.915	2.405	3.221
FBgn0030257	2.843	2.654	2.845	3.068	2.68	2.521	2.204	2.84
FBgn0030258	14.444	20.031	20.093	16.99	17.885	17.326	16.043	17.473
FBgn0030259	1.867	2.315	3.508	2.493	2.778	2.26	2.55	1.767
FBgn0030260	1.25	0.545	0.275	1.565	1.308	0.869	0.7	1.226
FBgn0030261	17.067	13.99	22.819	22.676	23.186	22.763	19.692	17.876
FBgn0030268	37.335	34.011	31.669	31.757	33.939	30.695	28.078	33.701
FBgn0030268	49.162	44.376	40.826	42.122	44.192	40.567	35.93	44.474
FBgn0030268	34.406	31.411	29.191	29.293	31.309	28.244	25.836	31.024
FBgn0030270	40.214	7.145	23.103	16.804	20.866	18.88	22.192	9.345
FBgn0030270	50.038	8.333	28.014	20.399	25.819	22.984	27.065	11.505
FBgn0030271	16.46	9.695	20.794	17.241	16.246	13.751	16.222	8.027
FBgn0030272	73.979	74.1	108.376	93.963	82.898	81.553	86.272	54.864
FBgn0030274	22.687	25.003	21.915	19.163	21.557	20.278	21.761	23.126
FBgn0030274	20.629	22.901	20.271	17.347	19.626	18.364	19.901	21.131
FBgn0030277	180.972	287.434	264.158	245.798	234.204	280.645	276.996	263.432
FBgn0030280	77.651	81.845	89.651	72.703	66.421	67.838	74.139	75.732
FBgn0030291	3.906	3.49	4.232	4.296	5.864	4.225	4.357	4.207
FBgn0030293	10.072	8.313	8.232	10.049	9.157	8.408	8.049	8.558
FBgn0030298	0.407	0.385	0.583	0.622	0.769	0.351	0.412	0.812
FBgn0030304	21.063	20.5	18.854	19.689	16.529	16.872	19.454	20.243
FBgn0030307	1.049	0.908	0.776	0.836	1.03	0.542	0.679	1.003
FBgn0030311	32.969	62.659	55.445	56.709	58.142	62.329	64.645	47.032
FBgn0030313	22.476	28.847	32.18	24.8	22.363	25.468	25.33	26.911
FBgn0030313	22.576	29.334	32.834	25.968	23.571	26.498	25.892	26.673
FBgn0030314	7.976	7.429	6.403	7.243	8.958	8.517	6.425	7.902
FBgn0030316	10.228	10.93	10.072	8.524	8.815	9.023	10.957	8.854
FBgn0030319	44.026	51.297	56.839	55.033	45.375	59.356	53.319	50.182
FBgn0030320	9.176	8.889	7.641	6.526	8.147	7.012	6.707	7.314
FBgn0030320	9.184	8.897	7.614	6.532	8.154	7.018	6.713	7.32
FBgn0030320	8.77	8.515	7.293	6.242	7.935	6.72	6.373	7.009
FBgn0030321	27.328	26.133	33.869	35.564	34.763	27.575	28.277	26.81
FBgn0030323	6.496	7.636	9.817	5.949	7.201	6.989	6.484	6.098
FBgn0030326	8.04	4.43	6.331	3	7.14	6.055	5.694	4.059
FBgn0030327	16.234	14.182	19.788	18.61	17.729	18.614	16.129	13.676
FBgn0030328	35.542	28.94	31.18	35.915	34.547	31.636	30.609	31.393
FBgn0030328	37.443	30.6	33.241	37.503	36.48	33.991	32.187	32.913
FBgn0030328	36.803	29.746	32.053	36.7	35.379	32.663	31.401	32.31
FBgn0030328	36.03	29.263	31.465	36.156	34.838	32.082	30.838	31.602
FBgn0030328	38.651	31.142	33.794	38.293	37.138	34.067	32.978	34.052
FBgn0030328	31.334	25.641	28.22	31.906	31.233	27.746	27.075	27.939
FBgn0030328	35.392	28.445	30.828	35.005	33.858	31.209	30.114	31.082
FBgn0030328	36.13	29.416	31.732	36.394	35.082	32.178	31.172	31.976
FBgn0030329	71.938	64.831	71.45	69.041	69.039	73.411	68.263	61.645
FBgn0030329	71.829	64.595	70.974	68.856	68.897	73.093	68.158	61.436
FBgn0030330	8.613	9.589	9.542	8.372	9.328	10.392	8.776	10.318
FBgn0030330	9.243	10.195	10.222	8.954	10.008	11.148	9.441	11.029
FBgn0030330	8.591	9.591	9.617	8.345	9.297	10.386	8.787	10.21
FBgn0030339	6.865	7.431	6.17	4.487	4.374	6.857	6.144	5.392
FBgn0030341	42.992	41.688	45.079	50.95	52.038	48.161	46.208	46.465
FBgn0030342	20.748	21.866	23.379	19.784	18.369	18.909	21.255	21
FBgn0030342	20.039	21.067	22.504	19.05	17.54	17.956	20.232	20.236
FBgn0030344	8.536	7.345	9.365	9.899	10.657	8.153	7.466	8.116
FBgn0030345	8.815	8.058	8.481	7.474	9.241	8.383	8.343	7.593
FBgn0030347	50.914	47.993	30.048	35.554	47.154	44.34	38.583	43.017
FBgn0030347	53.982	51.442	31.984	37.744	49.981	46.515	41.509	45.532
FBgn0030349	15.279	13.142	13.222	15.144	15.638	14.712	11.862	13.727
FBgn0030349	13.602	11.777	11.749	13.627	14.114	13.21	10.684	12.317
FBgn0030349	13.852	12.052	12.134	13.854	14.279	13.696	11.13	12.509
FBgn0030349	13.742	11.478	11.839	13.114	13.335	12.706	10.369	12.114
FBgn0030349	13.66	11.915	11.864	13.828	14.28	13.312	10.759	12.334
FBgn0030350	85.183	95.349	92.655	109.237	108.858	93.269	115.111	99.889
FBgn0030354	13.99	12.682	11.341	14.486	14.221	11.844	11.416	13.64
FBgn0030357	16.322	28.513	25.536	16.415	21.186	16.553	19.529	22.815
FBgn0030357	10.656	22.085	18.371	12.171	16.519	11.512	16.898	18.288
FBgn0030358	0.857	0.54	0.692	0.649	0.523	0.397	0.72	0.701
FBgn0030360	7.649	7.321	6.527	6.134	6.949	7.456	7.503	5.855
FBgn0030361	1.819	1.719	1.198	1.925	1.609	1.644	2.386	1.537
FBgn0030362	212.313	147.797	204.147	190.689	217.876	227.999	182.978	144.328
FBgn0030362	223.896	155.841	215.36	201.162	229.754	240.521	193.027	152.192
FBgn0030362	226.433	156.455	216.635	204.355	237.479	244.731	191.513	151.997
FBgn0030365	12.497	12.193	11.513	12.404	12.02	12.234	13.058	13.064
FBgn0030367	13.337	9.755	13.409	10.763	9.29	11.984	11.472	8.098
FBgn0030369	4.074	3.263	4.121	3.56	3.113	3.087	2.204	2.188
FBgn0030374	14.911	20.29	21.349	18.965	19.924	17.418	15.732	19.526
FBgn0030375	0.43	0	0	0.109	0	0	0.261	0
FBgn0030376	11.823	12.298	11.082	10.742	10.775	9.809	8.222	11.636
FBgn0030377	4.983	4.851	4.03	4.877	3.579	3.634	3.371	3.396
FBgn0030390	0.141	0.4	0.303	0.287	0.24	0.091	0.171	0.225
FBgn0030394	0.063	0.059	0	0.064	0.071	0	0.229	0.05
FBgn0030395	1.208	1.89	1.189	0.768	1.07	1.511	1.421	1.414
FBgn0030396	56.356	44.597	37.843	43.493	45.888	49.794	40.265	38.693
FBgn0030400	6.587	8.764	7.62	7.502	8.161	7.547	7.997	8.264
FBgn0030403	19.604	21.673	22.814	26.103	23.274	23.731	22.837	21.002
FBgn0030406	6.044	7.889	9.991	9.392	8.659	6.952	9.272	7.445
FBgn0030408	0.054	0	0	0.055	0	0.07	0	0
FBgn0030409	12.154	11.355	11.856	10.057	9.54	9.226	9	8.304
FBgn0030411	8.8	9.687	10.019	10.152	9.426	11.272	11.272	10.217
FBgn0030412	13.668	15.804	10.537	13.626	14.282	13.384	13.212	15.879
FBgn0030412	12.384	14.456	9.604	12.535	12.925	12.054	12.001	14.473
FBgn0030412	13.059	14.483	9.761	12.49	13.408	12.129	12.202	14.504
FBgn0030417	0	0.083	0.042	0.03	0.066	0.075	0.035	0.023
FBgn0030421	1.229	1.075	1.173	1.019	0.929	1.469	1.492	1.451
FBgn0030421	1.494	1.19	1.203	1.235	1.376	1.898	1.558	1.358
FBgn0030425	40.305	30.977	37.313	31.336	30.922	28.04	45.465	27.168
FBgn0030429	15.413	17.804	18.79	14.102	14.415	14.463	14.345	15.708
FBgn0030431	14.792	17.673	16.149	18.624	20.675	14.301	16.892	19.112
FBgn0030432	30.479	54.599	35.565	33.981	31.468	23.724	31.574	39.716
FBgn0030435	19.997	23.446	24.984	24.428	23.224	25.398	26.251	21.425
FBgn0030438	0.299	0.903	0.385	0.273	0.237	0.54	0.435	0.643
FBgn0030440	10.539	13.344	14.928	12.092	11.567	11.146	9.8	13.583
FBgn0030440	10.851	13.888	15.202	12.466	12.038	11.449	10.199	14.137
FBgn0030441	11.313	16.345	17.151	13.995	11.694	14.607	13.735	13.35
FBgn0030447	22.313	22.167	26.406	28.568	24.083	25.513	28.089	21.329
FBgn0030449	20.018	20.066	23.407	20.369	19.795	23.261	21.468	19.946
FBgn0030460	20.269	22.721	19.62	22.222	19.986	24.143	22.789	19.399
FBgn0030462	34.076	42.296	40.935	30.739	32.924	32.503	30.673	36.335
FBgn0030465	8.56	8.358	10.364	9.529	8.012	10.978	9.974	7.648
FBgn0030465	8.378	8.01	9.828	9.86	8.297	10.557	9.314	7.081
FBgn0030466	2.613	1.808	2.1	2.104	2.186	1.984	1.374	2.227
FBgn0030467	4.911	5.478	5.083	7.285	6.708	5.806	4.598	6.037
FBgn0030468	11.093	10.573	12.749	12.148	12.69	11.497	12.441	10.429
FBgn0030477	0.13	0.184	0.093	0.066	0.074	0.084	0.079	0.104
FBgn0030478	195.285	195.692	212.413	247.774	258.499	264.971	206.847	184.185
FBgn0030478	195.843	196.464	212.985	248.923	259.72	266.396	208.147	186.104
FBgn0030478	176.514	177.042	191.75	223.792	234.07	238.994	186.812	166.623
FBgn0030478	206.272	206.908	224.998	262.213	273.634	281.236	219.447	195.41
FBgn0030480	20.972	21.654	27.699	20.678	23.039	21.41	24.277	22.289
FBgn0030483	1.382	1.996	3.259	2.068	1.475	2.834	1.974	2.073
FBgn0030484	426.331	520.879	303.63	256.438	283.838	316.61	323.484	309.426
FBgn0030492	0.252	0	0.12	0.256	0.095	0.217	0.204	0.268
FBgn0030494	0	0.181	0.137	0	0	0	0	0
FBgn0030495	0.645	1.48	1.319	0.281	0.575	0.952	0.671	0.698
FBgn0030495	0.624	1.393	1.218	0.231	0.579	0.952	0.757	0.678
FBgn0030499	7.64	7.625	5.233	5.708	6.043	5.145	6.194	6.575
FBgn0030499	8.277	8.262	5.649	6.148	6.506	5.593	6.733	7.082
FBgn0030500	1.613	2.118	1.915	1.881	2.587	2.742	2.197	1.975
FBgn0030502	29.137	27.125	30.794	27.614	28.756	26.751	25.839	26.367
FBgn0030505	10.75	9.27	7.32	9.952	9.361	7.77	6.728	9.632
FBgn0030507	1.034	1.824	1.086	1.894	1.798	1.335	1.423	1.649
FBgn0030508	1.804	1.227	1.291	1.909	1.595	1.071	1.401	1.38
FBgn0030508	1.306	0.788	1.013	1.366	1.131	0.726	1.057	1.012
FBgn0030509	4.812	3.259	3.12	5.82	5.97	7.62	2.535	1.809
FBgn0030511	8.671	8.143	11.981	11.438	12.402	11.325	9.609	10.086
FBgn0030518	55.14	50.184	51.669	58.343	60.644	58.064	56.824	41.396
FBgn0030520	59.435	59.229	22.957	30.33	27.996	34.139	33.599	43.505
FBgn0030520	58.542	58.675	22.502	29.957	27.76	33.338	33.236	43.004
FBgn0030521	535.608	492.663	370.428	353.759	357.23	385.326	451.867	427.911
FBgn0030521	571.286	526.614	394.886	377.621	380.257	413.845	483.258	455.977
FBgn0030524	3.412	3.668	5.223	3.712	3.202	3.342	3.429	4.596
FBgn0030529	72.081	66.187	67.955	78.502	76.664	67.195	68.303	67.583
FBgn0030530	9.11	8.546	8.665	9.983	10.942	10.117	8.817	8.379
FBgn0030530	9.03	8.5	8.619	9.865	10.884	10.022	8.77	8.334
FBgn0030530	9.131	8.595	8.715	9.976	11.006	10.134	8.868	8.427
FBgn0030537	0	0	0.193	0	0	0	0	0.072
FBgn0030538	2.231	3.343	3.084	2.035	2.355	3.377	2.521	2.269
FBgn0030539	2.589	3.363	3.862	3.513	2.446	3.204	3.275	2.838
FBgn0030541	0.796	0.501	0.38	0.655	0.601	0.489	0.644	0.876
FBgn0030543	0	0	0	0	0.081	0	0	0
FBgn0030544	0.81	0.893	0.387	0.55	0.919	0.698	0.984	0.754
FBgn0030555	5.665	4.917	3.458	4.243	4.76	5.049	4.539	4.584
FBgn0030558	99.944	151.299	103.668	102.897	100.161	108.784	84.323	102.96
FBgn0030559	5.185	8.24	7.947	4.841	6.5	5.198	5.184	5.932
FBgn0030562	1.541	1.387	3.257	2.24	2.33	2.179	2.495	1.696
FBgn0030566	3.709	5.294	5.664	3.438	4.859	4.788	3.802	4.861
FBgn0030571	20.102	22.865	21.292	20.455	19.069	20.922	22.662	20.111
FBgn0030571	20.117	22.906	21.329	20.026	19.601	21.62	23.235	19.935
FBgn0030572	27.953	26.159	33.102	33.494	31.099	26.815	32.668	28.112
FBgn0030574	22.643	23.178	22.625	24.684	24.04	21.087	21.024	21.691
FBgn0030575	36.952	22.247	17.511	21.116	17.259	15.119	16.665	18.564
FBgn0030581	9.99	8.794	8.847	9.362	10.708	9.067	10.41	10.458
FBgn0030581	9.716	7.686	7.076	8.758	9.834	9.072	9.143	10.398
FBgn0030582	23.898	22.507	23.63	22.448	22.793	22.775	22.589	23.614
FBgn0030584	71.673	76.821	86.472	88.356	79.127	87.037	87.625	75.908
FBgn0030586	0.154	0	0	0	0	0	0.093	0.061
FBgn0030587	0.496	0.288	0.164	0.194	0.216	0.345	0.37	0.213
FBgn0030595	4.26	1.184	2.153	5.355	4.12	3.397	1.217	1.199
FBgn0030598	0.033	0.062	0.095	0.067	0.075	0.171	0.04	0.079
FBgn0030603	28.885	26.592	30.227	29.766	29.523	30.012	26.346	25.878
FBgn0030608	212.159	145.723	190.298	134.999	155.165	123.951	133.946	109.73
FBgn0030610	132.748	158.1	148.184	168.182	153.835	167.369	190.372	172.447
FBgn0030611	11.848	15.274	15.167	15.318	14.223	14.937	13.2	12.777
FBgn0030612	13.002	21.134	22.98	24.132	25.414	20.086	17.962	19.548
FBgn0030614	25.551	25.62	27.386	28.322	26.216	28.013	25.302	25.6
FBgn0030615	12.722	10.021	14.196	14.837	16.779	17.979	13.233	10.083
FBgn0030616	508.523	581.718	584.599	572.589	558.759	613.255	672.181	556.754
FBgn0030616	1076.567	1229.261	1235.339	1210.844	1179.166	1300.728	1424.143	1178.095
FBgn0030617	1.135	0.676	0.624	0.855	0.776	0.823	0.869	0.793
FBgn0030617	1.268	0.755	0.671	0.954	0.847	0.852	0.97	0.872
FBgn0030623	14.513	16.229	17.409	14.049	16.631	14.281	14.953	17.696
FBgn0030624	27.595	36.641	37.852	25.232	28.113	35.629	31.043	31.149
FBgn0030624	24.936	32.445	34.74	25.305	25.832	32.282	28.234	29.038
FBgn0030625	13.043	15.214	14.52	12.947	14.173	11.57	10.957	13.701
FBgn0030625	10.641	11.868	11.372	10.166	11.157	9.32	8.673	10.93
FBgn0030628	5.505	5.782	5.622	5.719	5.979	4.97	6.59	5.523
FBgn0030641	27.072	29.182	34.224	31.998	29.84	35.247	32.113	31.522
FBgn0030641	51.232	55.41	68.39	63.545	59.859	63.802	61.898	59.381
FBgn0030642	26.04	27.283	33.686	32.01	28.772	32.255	30.892	28.764
FBgn0030645	7.552	11.438	7.724	8.904	7.475	11.608	11.789	10.32
FBgn0030653	28.956	31.207	31.587	28.996	29.311	38.127	30.481	26.012
FBgn0030655	4.942	4.537	4.136	4.675	4.301	4.089	4.521	5.021
FBgn0030657	5.597	7.187	5.133	4.894	5.056	3.613	5.202	5.158
FBgn0030658	29.434	26.035	30.848	30.451	27.165	25.271	27.834	24.169
FBgn0030659	8.95	8.414	7.235	6.58	7.719	7.851	7.382	7.885
FBgn0030661	12.095	11.025	9.57	9.554	10.465	10.479	9.468	11.248
FBgn0030666	0.053	0.199	0.302	0.054	0.06	0.273	0	0.168
FBgn0030666	0.053	0.202	0.306	0.054	0.06	0.276	0	0.17
FBgn0030669	24.101	26.131	21.175	26.195	23.184	21.57	22.721	22.995
FBgn0030670	62.626	68.991	60.561	52.948	57.546	56.734	64.284	61.271
FBgn0030670	52.41	57.697	50.8	44.458	48.328	47.838	53.784	51.311
FBgn0030672	71.275	65.463	72.616	68.809	65.59	62.187	60.609	68.298
FBgn0030675	5.21	7.514	6.096	6.213	5.716	5.714	7.481	7.502
FBgn0030676	4.33	5.879	6.199	6.195	5.215	4.717	6.571	5.932
FBgn0030680	3.499	4.177	3.276	3.443	4.011	2.532	3.174	3.601
FBgn0030684	2.736	4.728	4.395	4.006	4.236	4.049	3.402	4.255
FBgn0030685	21.595	18.61	15.821	16.277	17.348	16.386	15.894	18.623
FBgn0030685	19.784	17.085	14.5	14.987	15.822	14.853	14.356	16.912
FBgn0030692	49.416	41.892	53.031	54.883	47.843	52.185	45.855	50.092
FBgn0030693	34.5	39.843	37.658	30.331	31.431	29.247	33.083	36.642
FBgn0030694	14.036	12.923	14.281	12.759	12.036	13.614	14.792	12.949
FBgn0030697	62.642	71.899	68.857	62.941	63.16	56.859	55.411	64.161
FBgn0030699	18.124	16.873	17.624	20.094	18.706	16.637	18.442	18.455
FBgn0030701	9.168	7.601	7.969	8.1	7.777	6.935	7.569	7.463
FBgn0030703	195.231	194.963	196.094	164.545	173.962	177.333	193.499	188.396
FBgn0030703	196.387	196.592	197.409	165.867	175.205	178.379	194.636	189.716
FBgn0030703	199.382	199.013	199.942	168.349	177.823	180.83	197.812	192.596
FBgn0030706	1.923	1.954	1.888	2.08	2.071	1.671	1.674	2.41
FBgn0030706	1.903	1.941	1.85	2.031	2.037	1.607	1.625	2.359
FBgn0030710	1.1	1.314	1.204	0.889	0.734	1.169	0.786	0.593
FBgn0030716	2.987	2.803	2.152	2.602	2.878	2.269	2.181	3.097
FBgn0030716	3	2.74	2.19	2.648	2.928	2.308	2.195	3.104
FBgn0030717	17.293	17.639	18.919	18.005	18.107	19.138	16.67	17.997
FBgn0030719	71.403	69.305	90.136	83.854	82.541	78.159	68.006	70.047
FBgn0030719	70.276	68.287	89.046	82.661	81.168	76.895	67.043	69.344
FBgn0030724	86.556	92.882	91.857	90.068	86.868	98.6	93.792	79.03
FBgn0030724	87.778	93.717	92.387	91.509	87.965	99.502	94.992	80.484
FBgn0030725	5.872	7.12	7.572	6.822	6.846	5.86	5.258	6.639
FBgn0030729	0	0.086	0	0.093	0.103	0.118	0.332	0
FBgn0030731	147.82	119.655	139.585	149.529	148.937	164.413	139.384	104.205
FBgn0030734	47.236	53.939	62.279	56.915	64.665	57.031	63.297	50.202
FBgn0030734	49.098	55.956	63.323	60.273	68.119	59.735	65.315	52.226
FBgn0030734	50.397	57.085	65.352	62.324	70.306	61.962	67.168	53.78
FBgn0030734	50.379	57.099	64.965	62.126	69.977	60.594	66.159	52.213
FBgn0030738	9.875	9.774	8.737	8.467	8.208	8.13	8.688	8.225
FBgn0030738	10.909	10.798	9.652	9.323	9.033	8.981	9.599	9.062
FBgn0030739	5.364	4.337	4.963	3.765	4.753	4.022	4.208	3.771
FBgn0030742	2.612	2.661	2.273	2.137	1.8	2.579	3.233	2.939
FBgn0030743	109.901	116.21	118.943	118.2	118.166	102.987	120.802	117.839
FBgn0030744	20.085	25.024	28.311	19.235	21.713	18.546	23.252	21.759
FBgn0030744	18.337	22.193	25.341	17.415	19.825	16.813	20.972	20.548
FBgn0030744	19.26	24.011	26.97	18.368	20.74	17.695	22.283	20.934
FBgn0030745	31.699	31.011	40.819	33.902	34.269	32.248	33.838	34.185
FBgn0030747	12.706	8.666	7.149	10.45	11.805	8.779	7.664	9.303
FBgn0030747	12.619	8.622	6.96	10.276	11.652	8.684	7.54	9.126
FBgn0030748	10.179	13.15	10.93	11.119	12.134	10.146	9.859	10.738
FBgn0030748	10.065	13.022	10.704	10.984	11.907	9.982	9.741	10.581
FBgn0030749	39.713	51.361	55.031	56.994	61.434	59.283	43.858	51.919
FBgn0030749	42.352	53.601	55.002	60.36	67.099	63.181	47.71	55.616
FBgn0030749	39.549	51.121	54.697	56.553	61.95	58.691	44.179	51.623
FBgn0030749	29.37	37.384	39.84	41.361	45.399	41.777	31.868	39.09
FBgn0030749	32.232	42.941	44.894	46.12	50.841	47.665	36.154	42.832
FBgn0030752	58.717	52.488	42.658	48.821	47.397	49.384	53.037	48.354
FBgn0030759	12.363	10.265	14.431	12.099	12.588	15.962	14.723	10.482
FBgn0030761	26.099	23.096	22.045	20.616	22.203	21.681	23.417	23.467
FBgn0030763	6.715	3.256	5.105	4.958	7.141	11.125	8.946	3.221
FBgn0030764	9.385	8.865	10.097	7.798	7.87	7.098	6.337	8.455
FBgn0030766	3.888	3.118	3.02	2.93	3.264	2.747	2.538	3.464
FBgn0030768	20.214	21.647	18.304	18.703	20.073	19.185	20.441	17.882
FBgn0030769	13.242	14.862	14.422	14.972	11.677	14.905	13.191	15.968
FBgn0030769	7.915	7.797	8.911	7.916	6.979	8.472	8.213	9.653
