ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0013348	9.544	6.311	6.774	18.125	5.312	7.525	10.712	9.251
FBgn0013432	78.884	55.027	50.779	36.237	49.366	58.1	65.879	50.811
FBgn0013467	122.879	94.418	103.804	66.328	103.354	119.176	2.818	102.46
FBgn0013469	2.142	3.24	2.986	3.819	0.645	1.313	3.187	1.161
FBgn0013576	60.276	19.926	50.042	54.085	50.221	53.774	43.647	51.423
FBgn0013576	76.943	89.854	96.148	74.151	98.234	85.481	84.418	51.708
FBgn0013576	45.774	53.886	44.806	48.275	39.498	47.7	17.156	45.627
FBgn0013576	56.568	52.464	54.942	50.166	38.252	47.69	37.087	59.208
FBgn0013576	54.059	54.013	57.973	47.229	64.787	55.333	21.162	57.034
FBgn0013576	75.248	59.399	66.736	69.495	77.47	65.079	57.883	38.187
FBgn0013576	64.457	59.817	71.986	24.874	61.922	64.441	52.771	59.248
FBgn0013576	45.767	49.747	35.056	23.497	46.203	43.678	47.749	40.55
FBgn0013576	64.469	24.913	59.084	64.588	60.03	72.302	62.12	52.828
FBgn0013576	61.636	68.623	58.597	57.143	22.691	56.809	49.782	60.704
FBgn0013576	21.876	55.346	59.524	66.392	48.113	59.136	56.653	54.88
FBgn0013576	47.189	43.435	42.673	44.146	16.004	44.076	37.564	53.99
FBgn0013718	42.163	49.825	44.838	33.656	44.766	27.126	43.956	48.344
FBgn0013718	36.981	30.197	40.638	41.582	23.464	36.879	35.285	37.379
FBgn0013718	30.805	37.618	41.128	23.721	37.324	35.876	42.172	38.034
FBgn0013720	36.697	32.374	49.361	37.398	25.119	31.055	33.983	33.879
FBgn0013720	29.274	30.701	32.345	34.924	46.588	31.9	23.579	35.464
FBgn0013726	12.618	36.627	35.384	36.357	35.323	22.549	35.665	34.575
FBgn0013732	4.432	5.006	2.384	1.739	4.419	5.986	3.782	4.216
FBgn0013733	23.143	20.676	21.046	24.607	17.469	6.425	17.309	28.059
FBgn0013733	43.534	32.812	10.284	36.839	26.925	39.114	27.486	33.185
FBgn0013733	42.226	27.113	37.983	36.163	26.982	32.079	9.848	32.696
FBgn0013733	26.734	9.872	35.897	37.673	31.858	32.403	26.881	42.074
FBgn0013733	4.147	31.148	26.056	35.841	42.246	32.054	26.637	37.746
FBgn0013733	27.186	32.304	27.307	32.968	9.777	38.11	42.263	36.626
FBgn0013733	42.209	32.155	38.052	26.979	9.707	27.117	32.763	36.219
FBgn0013733	27.092	42.286	36.214	32.745	38.022	32.096	9.83	26.929
FBgn0013733	41.74	26.777	32.302	35.715	37.524	31.693	26.647	9.62
FBgn0013746	24.755	19.168	20.592	25.504	28.085	26.222	26.136	26.838
FBgn0013746	19.139	20.563	19.22	15.052	18.095	18.642	19.641	14.011
FBgn0013749	52.635	49.551	45.957	56.358	54.555	61.896	167.604	53.543
FBgn0013749	57.694	68.123	196.092	68.337	70.192	78.672	66.987	61.937
FBgn0013750	65.075	62.815	53.265	44.012	46.436	63.304	61.669	61.875
FBgn0013751	1.91	1.911	1.616	0.704	1.725	1.72	1.776	1.523
FBgn0013751	1.826	1.754	1.475	1.719	1.643	1.851	0.682	1.851
FBgn0013753	27.222	34.229	31.318	28.635	6.761	29.829	30.035	25.817
FBgn0013755	0	0	0	0.655	0.075	0.461	0.073	0
FBgn0013756	9.896	9.143	3.065	10.421	11.065	9.116	8.464	8.13
FBgn0013759	68.363	8.352	56.773	51.714	41.229	47.805	68.843	16.833
FBgn0013759	86.815	66.063	60.718	51.984	12.423	68.961	17.128	82.482
FBgn0013759	8.456	36.457	11.258	50.92	44.042	60.99	63.402	46.845
FBgn0013762	23.047	17.847	16.761	17.342	16.575	15.889	14.015	16.188
FBgn0013763	782.244	526.564	553.565	428.137	412.968	604.345	337.743	654.819
FBgn0013764	29.895	29.371	27.522	27.282	26.965	29.453	35.674	24.938
FBgn0013765	17.836	18.881	18.5	17.484	21.744	10.195	18.407	19.825
FBgn0013765	16.644	17.75	21.067	19.1	18.073	18.807	10.164	17.017
FBgn0013765	4.728	4.245	5.357	4.462	0	6.562	4.849	33.989
FBgn0013765	18.092	18.632	21.438	19.596	17.129	17.521	9.988	18.251
FBgn0013765	19.468	17.138	10.61	21.69	18.193	19.859	17.538	18.598
FBgn0013770	957.338	289.312	801.988	697.421	589.305	766.683	375.052	726.328
FBgn0013772	19.326	9.391	19.23	12.985	22.646	6.559	5.462	13.524
FBgn0013799	31.488	39.288	5.848	30.92	29.125	32.009	33.612	16.784
FBgn0013799	15.512	30.674	28.005	4.925	28.666	27.231	26.321	34.488
FBgn0013810	0.146	0.039	0.237	0.136	0.32	0.187	2.943	0.211
FBgn0013813	0.207	0.288	2.462	0.191	0.035	0.1	0.177	0.192
FBgn0013813	0.085	0.151	0.163	0.176	0.246	0.163	0.03	2.164
FBgn0013813	0.176	0.03	0.085	0.163	0.151	0.246	0.164	2.167
FBgn0013949	48.708	41.021	22.261	54.471	60.151	35.536	35.671	28.172
FBgn0013949	63.589	62.715	50.576	74.052	88.62	98.732	109.147	39.995
FBgn0013954	369.491	447.995	239.585	253.572	290.103	272.875	278.035	291.064
FBgn0013981	795.684	700.296	738.918	700.319	619.021	755.095	692.601	1534.514
FBgn0013981	0	0	0	0	0	0	0	0.149
FBgn0013981	1333.467	605.361	534.643	606.049	654.017	688.868	637.861	602.166
FBgn0013983	19.919	25.957	22.004	49.545	28.557	23.88	23.141	26.674
FBgn0013987	67.346	67.603	62.477	36.312	66.366	62.348	64.922	73.246
FBgn0013987	35.959	59.442	65.294	64.154	70.452	62.935	64.719	60.688
FBgn0013987	73.732	63.255	68.337	62.914	67.054	65.679	36.764	68.074
FBgn0013995	23.279	7.346	22.48	22.963	18.872	17.958	25.566	26.471
FBgn0013995	20.903	3.823	28.574	28.669	26.725	33.255	26.539	32.924
FBgn0013995	28.269	18.738	32.286	1.025	23.897	27.159	26.442	31.562
FBgn0013995	27.647	27.195	24.074	8.59	30.795	21.098	31.17	26.208
FBgn0014000	95.702	92.949	113.793	109.382	101.984	105.966	107.245	246.269
FBgn0014002	292.983	281.13	277.733	304.361	380.682	185.86	234.11	223.401
FBgn0014006	12.684	13.122	7.574	18.521	13.045	15.396	13.028	13.883
FBgn0014010	154.02	168.909	87.987	146.057	170.148	177.791	157.841	118.646
FBgn0014010	94.697	159.156	168.744	186.696	183.982	195.576	130.014	172.429
FBgn0014010	156.128	164.937	126.985	179.741	92.513	168.421	191.118	182.965
FBgn0014010	195.661	168.416	184.9	129.985	173.11	159.032	95.803	187.131
FBgn0014018	38.94	30.04	53.22	37.763	62.491	84.636	71.895	43.91
FBgn0014020	148.005	181.832	191.853	196.024	125.608	221.887	163.65	153.834
FBgn0014024	16.311	17.425	16.116	12.162	15.177	17.997	10.521	17.738
FBgn0014024	18.169	16.5	18.543	15.502	10.84	16.676	17.861	12.477
FBgn0014024	17.64	16.019	14.892	11.921	17.538	15.829	17.08	10.312
FBgn0014026	1878.319	2068.646	2011.009	2171.729	3227.422	2112.636	1910.849	2146.275
FBgn0014026	3140.4	2076.664	2024.253	2135.774	1846.461	1878.808	2106.659	1979.553
FBgn0014028	288.063	254.485	330.773	287.712	241.913	242.749	244.647	274.534
FBgn0014029	58.839	45.924	40.314	36.396	46.164	47.291	42.213	56.891
FBgn0014031	66.973	218.977	195.222	216.735	155.672	318.132	154.39	154.055
FBgn0014032	15.508	13.222	7.637	12.341	9.455	11.587	12.064	11.514
FBgn0014037	20.809	24.851	26.795	25.532	10.67	26.086	24.455	24.026
FBgn0014073	9.946	14.473	14.659	10.096	6.107	11.134	16.618	12.756
FBgn0014076	0.248	0	0	0.17	0.194	0.128	0.197	0
FBgn0014133	12.33	27.093	36.242	9.667	29.023	29.927	31.369	28.103
FBgn0014133	43.242	51.643	17.555	39.311	20.422	45.05	40.874	40.04
FBgn0014133	44.241	16.27	50.711	39.492	40.576	42.358	20.165	38.564
FBgn0014135	2.332	2.193	4.515	2	2.941	2.508	3.212	2.773
FBgn0014141	18.547	16.09	4.113	26.796	29.166	15.067	16.798	15.17
FBgn0014141	28.058	47.312	25.451	20.198	8.592	18.341	24.016	38.868
FBgn0014141	50.413	29.943	9.169	27.145	21.521	41.457	19.573	25.629
FBgn0014141	16.311	26.001	15.644	28.294	3.985	14.626	17.979	14.695
FBgn0014143	1.466	1.641	0.203	1.285	1.495	0.828	1.821	1.223
FBgn0014163	30.612	47.733	66.044	42.442	53.709	50.119	59.199	54.436
FBgn0014163	67.248	33.792	74.713	44.887	85.392	69.26	69.702	73.15
FBgn0014163	47.867	54.51	50.121	42.413	66.061	59.333	30.591	53.768
FBgn0014184	578.076	437.292	559.456	577.177	570.851	638.948	554.496	526.062
FBgn0014189	37.086	37.796	36.118	37.832	44.453	33.374	42.261	41.307
FBgn0014342	5.251	5.208	4.839	2.326	5.031	4.609	4.957	4.031
FBgn0014342	5.086	5.458	5.924	5.392	5.905	5.591	4.54	2.373
FBgn0014368	0	1.668	1.791	1.095	0.303	0	1.714	1.954
FBgn0014380	16.367	22.653	15.682	41.276	23.959	23.041	36.563	20.631
FBgn0014388	19.088	16.273	15.155	7.661	16.119	7.767	16.463	17.088
FBgn0014391	100.682	111.198	92.894	368.413	81.962	111.9	101.3	104.446
FBgn0014395	1.077	0.687	0.698	8.162	1.09	1.115	2.116	0.916
FBgn0014396	21.47	111.678	23.054	59.011	176.44	264.873	44.098	297.715
FBgn0014396	13.149	102.821	222.555	15.368	4.165	187.085	25.965	65.325
FBgn0014396	290.916	57.738	258.711	172.087	109.085	20.954	42.851	22.481
FBgn0014464	0.928	3.312	3.44	4.723	2.267	2.217	0	3.457
FBgn0014465	1.864	1.842	1.575	1.471	0	1.384	0.183	1.226
FBgn0014469	122.004	155.664	101.462	77.328	94.031	125.034	86.876	134.81
FBgn0014857	399.904	365.344	208.151	332.979	335.422	336.977	147.708	342.82
FBgn0014857	368.741	328.287	302.593	304.011	137.225	300.407	189.128	309.368
FBgn0014857	201.751	469.686	177.467	187.083	239.506	181.813	165.097	176.52
FBgn0014857	182.958	291.768	250.949	275.908	251.098	254.487	247.988	148.321
FBgn0014859	1.006	3.151	0.663	0.805	3.414	1.085	0.633	0.613
FBgn0014859	1.187	0.692	3.682	1.101	0.725	0.88	3.378	0.671
FBgn0014863	27.457	66.015	62.238	68.23	86.476	78.074	112.776	81.425
FBgn0014868	52.469	57.535	52.388	39.786	38.841	38.802	76.355	47.428
FBgn0014869	236.345	244.251	276.476	196.835	304.555	264.217	225.398	214.278
FBgn0014870	28.954	23.911	14.901	21.649	19.124	1.037	30.597	26.281
FBgn0014877	29.83	32.722	28.053	82.963	32.842	30.779	34.941	53.297
FBgn0014906	66.617	18.86	45.189	44.489	47.789	53.368	82.402	65.788
FBgn0014931	1.971	2.846	2.435	2.032	0.478	2.06	2.836	2.421
FBgn0014949	0	0	0	0.54	0	0	0	0
FBgn0015008	0	0	0	0	0	0	14.307	0
FBgn0015010	0.427	0.512	0.439	0.275	0.167	228.243	1.445	0
FBgn0015010	0.461	0.221	130.986	0.271	0.829	0.294	0.096	0.276
FBgn0015011	15.515	17.423	19.057	14.651	12.373	16.223	25.527	17.731
FBgn0015019	27.809	31.296	29.173	30.864	51.617	29.486	44.707	61.958
FBgn0015019	31.348	65.925	33.396	55.168	32.933	47.783	31.079	29.723
FBgn0015024	125.967	111.907	73.15	41.665	114.931	119.046	117.105	113.382
FBgn0015034	5.786	4.426	5.176	29.079	9.552	6.375	3.056	11.335
FBgn0015035	19.623	9.523	14.84	7.827	18.065	16.016	22.859	10.814
FBgn0015037	27.719	46.224	56.02	67.9	68.357	33.162	39.79	44.477
FBgn0015038	9.723	14.192	9.948	15.823	9.208	12.417	10.834	12.581
FBgn0015039	133.4	90.622	98.178	67.455	80.564	115.063	148.204	108.07
FBgn0015218	121.087	137.46	136.385	131.124	129.617	121.78	138.931	125.174
FBgn0015218	136.148	144.432	137.52	127.093	143.659	128.212	145.904	131.475
FBgn0015221	1407.329	734.529	906.245	809.04	734.833	975.504	650.894	952.324
FBgn0015221	664.613	828.409	751.221	972.3	750.69	997.53	1440.864	925.705
FBgn0015222	663.2	1029.896	944.713	1058.426	865.876	1520.381	882.586	796.806
FBgn0015222	841.64	814.412	921.233	778.219	1035.299	1009.106	1435.983	1010.928
FBgn0015230	0.049	11.66	0	0	0	0	0	0
FBgn0015239	28.172	24.733	29.814	31.777	26.864	20.039	29.674	25.91
FBgn0015239	29.179	19.412	27.385	25.214	30.783	29.07	23.959	26.097
FBgn0015239	20.651	25.141	27.23	30.283	32.425	29.626	25.993	27.91
FBgn0015245	252.006	193.23	230.563	222.794	280.864	221.08	200.311	310.271
FBgn0015245	261.509	290.701	230.407	192.266	317.581	204.746	229.188	237.899
FBgn0015247	62.363	65.823	63.249	34.994	72.628	70.959	61.344	65.463
FBgn0015268	323.696	297.217	298.213	252.511	305.577	267.294	253.746	221.239
FBgn0015268	323.895	295.176	240.858	297.429	262.829	305.977	215.802	249.162
FBgn0015269	10.795	5.414	0.483	7.015	7.26	3.728	6.122	7.052
FBgn0015269	9.236	7.584	8.078	3.168	11.63	6.895	4.306	7.657
FBgn0015271	5.158	2.913	2.917	3.194	2.4	2.75	3.32	2.775
FBgn0015277	16.605	25.006	19.42	25.07	7.448	18.409	18.649	17.763
FBgn0015278	8.83	7.228	7.301	8.948	13.065	2.576	9.151	9.734
FBgn0015279	14.186	15.258	6.36	16.205	13.731	7.893	16.395	11.248
FBgn0015279	503.437	661.53	750.858	983.364	591.268	1408.021	641.562	524.939
FBgn0015283	79.702	71.953	72.548	95.232	70.879	134.507	78.237	69.215
FBgn0015283	128.423	66.051	90.796	76.332	67.616	68.602	69.169	74.645
FBgn0015286	27.017	24.21	21.172	27.949	34.449	20.141	22.64	24.631
FBgn0015288	962.183	831.13	2039.846	1101.624	1007.147	925.947	966.113	982.761
FBgn0015295	2.407	6.654	6.529	8.2	7.845	11.143	6.43	6.615
FBgn0015296	23.763	21.861	20.733	20.702	20.129	13.435	23.564	22.185
FBgn0015298	36.217	44.596	43.33	40.98	88.107	36.62	42.304	38.717
FBgn0015299	26.44	26.934	22.011	25.042	24.674	123.606	26.989	26.98
FBgn0015320	18.434	39.509	17.091	18.733	19.022	9.734	19.427	17.461
FBgn0015338	29.946	34.212	31.283	27.328	30.741	33.623	58.287	26.634
FBgn0015359	19.87	20.494	27.964	16.375	19.133	31.568	15.81	15.312
FBgn0015372	21.968	16.531	26.366	20.404	16.393	16.464	11.498	7.729
FBgn0015379	26.908	22.405	36.401	29.741	26.298	29.342	24.067	51.088
FBgn0015380	8.142	4.922	9.717	8.751	8.078	9.499	10.333	1.573
FBgn0015381	0.394	0.583	0.496	0.479	0.157	0.329	0.509	0.679
FBgn0015393	13.843	34.445	15.353	16.237	18.5	16.582	84.555	38.329
FBgn0015477	9.446	10.304	9.696	4.596	9.262	8.786	9.583	12.121
FBgn0015513	14.349	4.677	10.965	14.169	14.866	18.462	8.32	11.723
FBgn0015513	8.235	14.083	18.419	14.812	11.637	4.606	14.262	10.878
FBgn0015521	1843.539	451.937	438.958	504.551	519.495	496.916	389.258	669.087
FBgn0015521	587.198	673	751.281	2860.04	695.848	793.689	764.362	1023.07
FBgn0015521	1167.174	3226.06	906.087	680.707	880.577	773.302	786.006	863.901
FBgn0015544	7.054	9.21	10.93	11.39	8.197	8.163	8.402	9.007
FBgn0015546	0.754	3.343	5.381	4.402	3.226	5.617	4.184	2.521
FBgn0015550	0	0	0.362	0	0	0.051	0.035	0.078
FBgn0015558	14.396	27.985	30.266	6.023	0.973	18.582	23.536	20.332
FBgn0015558	6.265	19.227	31.327	24.468	0.889	14.974	20.972	29.086
FBgn0015558	21.084	25.955	22.249	7.389	4.574	27.239	20.444	16.423
FBgn0015569	8.558	12.352	21.09	25.68	23.283	29.901	20.882	17.487
FBgn0015570	11.467	16.104	9.453	14.732	9.686	8.098	6.862	14.096
FBgn0015571	16.789	13.834	17.966	10.509	89.015	9.654	12.71	17.189
FBgn0015572	1.976	5.259	1.64	3.014	1.227	1.245	2.231	1.503
FBgn0015577	13.53	17.239	23.069	22.311	19.651	22.391	6.283	12.765
FBgn0015584	0	0	0	301.15	0	0	0	0
FBgn0015585	1.225	124.11	0.213	0.14	0.272	1.041	0	0.186
FBgn0015586	0	0	0	16.267	0	0	0	0
FBgn0015589	14.861	13.656	15.322	7.107	17.158	19.165	3.096	14.752
FBgn0015591	43.981	68.468	63.954	64.6	70.848	66.309	22.303	63.169
FBgn0015600	30.162	30.349	30.227	31.667	40.074	28.164	29.786	14.258
FBgn0015600	20.454	22.164	24.347	23.288	19.976	21.02	8.456	18.79
FBgn0015600	32.863	39.44	3.073	37.304	54.472	37.986	35.44	34.565
FBgn0015602	30.473	30.815	29.428	27.016	42.079	30.538	28.574	19.15
FBgn0015602	15.064	22.29	33.592	24.054	22.811	25.012	23.887	25.032
FBgn0015609	3.692	0.79	3.106	5.39	5.323	8.515	4.288	0.963
FBgn0015609	5.556	4.417	3.805	3.126	0.642	0.963	8.774	5.577
FBgn0015609	0.576	5.911	4.936	6.026	2.633	9.126	6.319	4.494
FBgn0015609	5.846	5.952	0.569	4.453	2.604	4.877	9.077	6.258
FBgn0015609	0.641	3.807	5.595	0.962	8.852	3.122	4.412	5.591
FBgn0015609	0.642	8.807	3.136	5.577	0.963	5.556	3.791	4.417
FBgn0015609	0.79	4.289	0.964	3.107	3.686	5.37	5.278	8.428
FBgn0015609	2.634	6.34	6.03	4.497	4.945	5.951	0.576	9.202
FBgn0015609	5.323	5.39	3.706	3.096	8.482	4.288	0.963	0.79
FBgn0015614	31.488	41.126	37.606	40.999	71.618	40.711	46.563	40.598
FBgn0015615	13.628	13.47	11.588	11.16	5.842	11.76	11.595	6.608
FBgn0015622	93.147	191.671	187.528	250.155	98.448	230.916	184.478	199.783
FBgn0015622	244.385	92.629	181.497	188.759	104.027	195.449	184.963	226.297
FBgn0015623	87.817	107.53	128.897	123.2	115.59	134.836	446.115	205.796
FBgn0015623	111.27	426.603	118.425	84.594	103.463	197.62	123.918	129.342
FBgn0015623	83.084	427.309	203.673	116.036	122.525	107.632	129.067	133.429
FBgn0015625	0.588	0.747	0.68	6.589	0.527	0.165	1.01	0.731
FBgn0015663	12.319	5.282	7.135	7.381	9.202	9.928	14.186	11.038
FBgn0015664	8.24	16.646	14.163	19.912	13.898	13.027	15.725	9.434
FBgn0015721	2.561	5.29	3.187	5.221	4.691	4.893	3.537	4.487
FBgn0015754	27.586	63.696	65.08	64.1	62.527	71.647	62.159	29.976
FBgn0015756	1117.461	1386.546	1079.991	1077.64	1174.128	1124.997	3313.064	1217.671
FBgn0015756	1160.648	1113.361	1254.979	1441.727	1099.998	1199.142	3307.072	1151.768
FBgn0015765	23.956	10.889	14.163	14.025	6.483	12.03	13.219	12.791
FBgn0015765	24.235	11.069	6.591	12.77	13.388	12.115	14.175	14.115
FBgn0015765	11.067	21.736	12.727	11.981	11.757	5.854	12.92	9.832
FBgn0015766	289.981	926.716	801.94	1343.898	745.455	890.09	903.857	935.721
FBgn0015773	1.815	2.605	2.709	3.896	17.375	0.589	1.847	3.32
FBgn0015774	4.949	5.45	0.521	9.114	0.694	6.59	3.253	7.501
FBgn0015774	3.235	4.948	0.694	7.574	0.521	5.494	9.098	6.536
FBgn0015774	4.09	0.702	5.961	6.584	5.818	2.228	8.895	8.028
FBgn0015774	0.514	0.698	4.879	7.544	5.429	3.191	6.479	8.998
FBgn0015776	98.494	99.162	95.278	109.903	105.783	133.424	106.099	50.285
FBgn0015777	63.768	141.979	131.649	140.145	115.689	60.236	117.51	128.372
FBgn0015777	75.666	174.476	146.195	163.741	176.621	144.029	159.688	74.769
FBgn0015777	134.555	126.835	152.964	80.748	68.692	123.22	136.938	147.651
FBgn0015777	154.953	69.569	138.822	82.038	125.03	128.612	136.22	149.76
FBgn0015789	76.246	68.159	61.914	65.522	81.071	66.509	52.686	70.917
FBgn0015791	96.2	73.156	88.562	98.138	78.984	36.429	93.334	91.21
FBgn0015791	93.28	83.435	91.67	84.744	45.902	77.454	90.672	78.221
FBgn0015793	36.039	25.944	34.789	26.733	29.281	26.288	38.343	26.447
FBgn0015794	56.476	61.165	51.92	88.949	84.335	75.845	48.209	64.978
FBgn0015795	133.103	193.902	96.761	175.77	143.885	147.984	138.358	199.192
FBgn0015795	95.076	141.422	130.785	135.948	172.776	145.406	195.804	190.567
FBgn0015795	187.47	128.268	136.4	124.546	106.067	141.784	160.044	181.8
FBgn0015801	54.501	90.784	100.875	79.95	52.139	54.524	63.467	65.096
FBgn0015803	16.086	5.587	15.805	16.805	15.896	15.713	17.534	17.011
FBgn0015803	0	8.044	6.537	6.862	8.168	6.838	6.73	7.975
FBgn0015808	50.799	44.963	71.931	60.336	51.381	49.754	69.208	40.841
FBgn0015829	29.725	16.406	17.731	16.705	17.688	17.812	14.647	19.39
FBgn0015831	0.229	0	0.087	0.503	0	14.63	0	0
FBgn0015872	19.79	41.81	16.901	15.411	14.725	30.311	8.459	36.585
FBgn0015903	7.31	3.071	7.166	9.98	6.987	8.726	7.056	5.94
FBgn0015903	6.878	8.209	5.588	6.742	6.638	9.389	2.889	6.573
FBgn0015903	6.81	6.894	8.292	6.686	6.64	9.483	2.918	5.644
FBgn0015905	4.634	5.615	5.043	4.33	6.676	4.101	4.78	4.37
FBgn0015919	2.996	4.105	2.993	1.937	2.75	0.221	2.926	2.74
FBgn0015924	58.526	49.592	66.552	31.159	70.093	66.74	68.748	61.507
FBgn0015924	31.873	69.637	67.175	67.574	50.192	61.91	70.889	59.33
FBgn0015924	38.186	78.781	64.043	90.537	76.547	85.771	85.085	87.526
FBgn0015924	84.625	75.764	63.388	77.654	86.581	89.489	84.006	37.796
FBgn0015926	0.6	0.506	1.022	0.832	0.707	0.646	0.452	0.55
FBgn0015946	1.714	0.858	0.845	0.608	0.781	0.588	1.047	0
FBgn0015949	25.905	29.952	25.713	29.813	11.88	14.601	26.183	29.388
FBgn0015949	26.426	30.882	15.201	26.824	27.295	2.585	30.023	31.292
FBgn0016031	26.257	30.796	38.509	30.128	26.524	32.576	29.509	36.84
FBgn0016031	33.169	33.807	35.25	41.672	43.871	29.816	37.103	32.592
FBgn0016031	40.726	31.851	29.068	32.314	42.753	34.364	32.911	36.093
FBgn0016031	39.684	31.712	27.058	30.41	27.333	33.57	37.964	31.047
FBgn0016034	1.472	1.968	8.394	1.323	1.361	1.702	1.82	1.293
FBgn0016036	0.279	0.104	0.688	0.509	0	0.444	0.162	0.479
FBgn0016038	40.143	33.164	38.34	41.247	34.988	37.784	35.232	35.469
FBgn0016041	37.11	9.939	38.764	38.29	33.727	35.815	36.969	38.733
FBgn0016041	27.623	28.283	27.347	11.773	26.462	28.563	27.495	25.276
FBgn0016047	1.135	1.001	2.544	2.118	1.801	2.421	1.794	1.914
FBgn0016047	2.547	2.093	2.446	1.92	1.023	1.799	1.825	1.215
FBgn0016054	2.449	3.843	1.711	2.286	1.955	2.025	1.593	1.925
FBgn0016054	3.737	1.549	1.899	2.223	1.664	1.969	2.381	1.901
FBgn0016059	16.207	12.092	20.806	20.815	22.639	18.817	18.006	25.002
FBgn0016061	7.078	8.194	8.781	10.196	9.567	1.834	12.084	1.749
FBgn0016061	5.76	1.794	9.568	9.037	12.546	1.86	8.065	6.787
FBgn0016061	1.573	9.555	11.027	8.128	8.993	7.572	6.51	1.892
FBgn0016070	10.225	6.091	12.726	4.488	9.302	10.232	7.035	8.323
FBgn0016075	31.091	27.863	19.779	17.63	12.174	31.237	35.593	31.434
FBgn0016075	19.938	28.067	17.766	31.337	35.895	31.489	12.278	31.701
FBgn0016076	42.623	198.321	55.37	41.392	109.343	115.701	27.568	21.197
FBgn0016076	29.813	23.25	120.747	126.677	46.953	217.986	45.409	45.704
FBgn0016078	5.519	32.617	22.072	37.015	21.758	26.363	30.325	22.473
FBgn0016078	23.083	19.732	25.658	25.327	31.076	36.609	41.03	35.144
FBgn0016081	20.973	6.856	19.708	18.295	18.743	21.315	19.528	12.802
FBgn0016081	18.533	19.451	19.296	18.058	12.645	6.79	21.092	20.701
FBgn0016081	18.547	12.624	6.779	19.447	21.083	20.675	18.061	19.294
FBgn0016081	6.576	17.991	18.687	12.254	18.865	20.025	20.426	17.449
FBgn0016081	12.682	19.489	18.097	6.766	19.333	21.148	20.746	18.587
FBgn0016119	404.194	361.545	423.951	350.09	377.82	421.225	451.278	1162.066
FBgn0016120	377.979	404.379	885.239	364.742	354.766	380.851	477.343	419.964
FBgn0016126	138.298	62.004	88.576	136.528	94.089	108.721	140.185	125.109
FBgn0016126	95.042	127.822	141.04	90.216	63.298	142.656	139.336	110.797
FBgn0016126	106.067	158.15	103.347	71.542	154.934	123.085	156.268	143.263
FBgn0016131	7.688	9.415	6.589	8.449	10.057	3.536	8.819	8.767
FBgn0016131	4.139	7.706	10.895	11.533	8.804	10.32	10.55	10.112
FBgn0016641	22.387	20.311	19.615	7.918	8.581	26.299	20.564	20.854
FBgn0016650	15.025	7.448	15.314	16.565	12.306	14.828	14.566	8.517
FBgn0016650	7.339	16.203	14.294	8.331	14.847	14.59	12.069	15.058
FBgn0016660	0	0.697	0.795	0.805	0.381	0.648	0.694	0.537
FBgn0016675	6.057	1.927	5.049	4.192	19.825	4.467	6.827	41.888
FBgn0016685	77.169	57.609	62.615	68.833	61.108	121.618	61.407	118.479
FBgn0016687	327.515	387.66	325.005	331.962	228.007	369.519	228.526	277.846
FBgn0016687	245.261	287.637	199.741	344.892	242.396	294.637	324.969	203.821
FBgn0016691	338.122	416.111	311.304	376.301	295.158	360.214	332.845	796.377
FBgn0016693	46.98	100.722	27.799	37.501	47.583	52.7	48.53	40.44
FBgn0016694	32.778	139.666	47.674	69.678	39.05	97.888	45.93	39.493
FBgn0016694	141.671	58.715	35.207	43.618	44.104	47.091	215.464	102.182
FBgn0016694	41.024	100.171	55.02	41.783	34.378	69.373	140.94	47.878
FBgn0016696	111.547	115.18	38.476	133.863	106.845	69.666	113.075	120.119
FBgn0016696	101.981	58.625	120.704	108.22	104.166	96.481	103.655	33.438
FBgn0016696	112.996	107.417	100.632	108.784	124.681	67.772	36.233	105.443
FBgn0016696	97.856	56.29	111.718	100.279	96.821	95.31	30.857	89.708
FBgn0016697	112.915	172.499	70.94	72.656	62.646	56.541	76.744	68.265
FBgn0016697	169.965	53.301	70.885	72.98	69.764	64.12	113.507	60.973
FBgn0016698	19.933	19.345	21.405	24.034	18.733	19.636	22.263	26.797
FBgn0016726	990.509	919.394	869.252	973.399	777.258	838.214	949.625	3903.838
FBgn0016726	674.886	829.88	729.935	846.494	800.79	3390.509	861.987	758.425
FBgn0016754	14.239	19.352	15.747	7.009	14.596	2.346	13.734	15.549
FBgn0016754	14.811	13.689	12.769	6.594	2.154	14.559	17.992	13.458
FBgn0016754	14.228	15.918	15.957	14.697	20.144	2.485	6.639	13.856
FBgn0016756	47.517	45.022	44.2	45.157	46.744	48.548	9.817	67.864
FBgn0016756	43.951	45.456	46.039	68.886	8.003	44.472	47.195	48.286
FBgn0016762	7.979	7.736	6.023	9.622	6.39	7.087	8.297	6.034
FBgn0016794	14.798	15.202	12.779	13.564	14.359	9.772	6.021	13.02
FBgn0016797	9.521	26.824	24.783	13.67	21.38	10.918	3.545	16.211
FBgn0016797	32.043	11.459	31.374	1.74	19.275	13.148	25.39	15.533
FBgn0016797	16.055	19.861	25.988	13.542	11.741	1.688	32.521	32.749
FBgn0016917	66.132	100.415	61.522	46.013	48.207	69.049	31.902	78.892
FBgn0016917	68.91	99.641	45.329	60.926	48.096	31.062	65.785	78.588
FBgn0016917	98.109	32.195	60.181	45.028	48.137	65.11	69.895	77.357
