ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0026777	76.808	61.591	56.747	68.891	59.092	52.133	64.486	62.803
FBgn0026778	1.966	1.523	1.372	1.608	1.804	1.657	2.038	1.227
FBgn0026869	5.638	7.451	6.742	7.123	5.987	5.548	7.36	8.777
FBgn0026872	31.02	38.103	41.77	28.24	26.748	33.045	34.692	32.227
FBgn0026873	15.137	15.352	16.067	15.332	13.427	10.857	13.844	11.589
FBgn0026873	11.908	15.25	16.388	13.598	15.348	10.839	14.096	15.529
FBgn0026878	9.845	7.454	11.455	6.14	6.896	7.206	10.81	11.496
FBgn0026878	14.803	9.493	9.623	15.613	9.039	10.974	14.079	13.286
FBgn0026879	168.789	133.136	162.702	118.543	177.516	111.715	133.029	165.405
FBgn0027053	27.564	23.852	25.78	27.777	29.087	26.687	27.738	29.19
FBgn0027054	29.506	35.32	33.097	27.387	30.407	30.326	31.892	25.172
FBgn0027066	81.305	69.17	63.87	71.56	75.246	69.546	63.498	81.086
FBgn0027066	81.977	81.216	70.067	69.195	63.991	72.689	75.631	63.634
FBgn0027066	71.48	81.174	69.15	81.083	63.504	75.328	69.606	63.812
FBgn0027066	63.58	73.471	75.755	59.197	58.431	63.724	64.495	67.547
FBgn0027070	17.278	15.596	12.949	15.021	15.174	14.036	12.253	15.492
FBgn0027070	14.561	15.453	16.14	17.833	16.24	12.832	13.334	15.784
FBgn0027081	45.802	46.291	52.631	60.696	52.242	53.367	50.131	48.573
FBgn0027081	51.056	44.883	48.976	52.205	47.764	44.813	58.559	52.05
FBgn0027081	49.238	42.493	49.996	47.12	56.838	49	45.771	43.37
FBgn0027083	5.423	6.413	5.748	8.184	5.541	6.922	5.958	6.276
FBgn0027083	5.603	5.884	5.608	6.452	8.504	7.249	6.544	6.273
FBgn0027084	30.132	29.834	34.174	32.267	31.139	33.589	28.984	26.549
FBgn0027087	39.04	36.321	39.386	38.989	36.414	41.251	40.798	35.183
FBgn0027087	36.871	35.414	37.402	33.008	35.259	31.793	32.844	35.629
FBgn0027088	33.751	24.635	25.474	28.247	30.265	33.224	31.376	29.252
FBgn0027101	11.024	11.596	12.642	13.288	10.439	13.536	10.946	12.724
FBgn0027106	29.111	30.957	26.417	19.656	26.769	24.634	25.745	28.987
FBgn0027108	25.982	19.698	20.919	25.577	24.871	19.916	24.359	23.338
FBgn0027109	9.879	9.478	13.694	10.123	9.158	9.869	14.453	12.89
FBgn0027109	13.783	9.946	9.707	9.229	9.313	14.575	9.842	12.665
FBgn0027109	13.018	9.791	9.294	8.847	13.59	10.04	9.274	12.852
FBgn0027111	6.584	6.702	5.423	6.603	6.016	6.248	5.606	5.598
FBgn0027111	6.64	6.231	5.977	6.509	5.469	6.759	5.645	5.653
FBgn0027111	6.29	5.291	5.745	6.046	5.878	5.139	5.352	6.199
FBgn0027279	21.514	20.755	22.424	22.566	18.62	18.132	23.865	20.425
FBgn0027287	37.976	35.795	30.659	32.854	38.297	38.139	33.072	34.384
FBgn0027287	33.485	36.521	31.621	29.481	37.062	36.692	34.356	31.578
FBgn0027329	53.076	62.789	55.023	64.061	61.964	53.241	61.724	57.123
FBgn0027330	3.184	3.656	4.937	2.779	5.145	3.307	4.124	4.615
FBgn0027334	33.407	30.614	14.985	25.705	26.825	28.229	31.655	23.421
FBgn0027335	43.513	44.07	49.043	46.418	43.22	44.421	54.155	45.216
FBgn0027338	132.833	122.696	135.265	130.236	108.735	118.809	117.752	124.154
FBgn0027338	110.154	104.223	111.786	100.279	102.973	99.791	91.052	113.879
FBgn0027339	10.414	10.542	8.462	10.805	10.76	9.191	11.808	11.857
FBgn0027339	10.195	14.795	12.939	13.168	11.143	13.074	12.848	14.418
FBgn0027341	28.828	32.414	20.622	30.917	23.813	20.089	20.156	28.443
FBgn0027341	31.946	22.022	36.236	23.405	31.234	22.666	34.692	26.378
FBgn0027341	25.18	22.148	32.839	30.126	21.378	21.116	34.342	30.306
FBgn0027342	5.251	4.704	4.214	5.414	6.548	5.31	4.944	5.441
FBgn0027343	4.237	4.893	5.344	4.661	4.507	3.833	3.774	6.495
FBgn0027343	4.266	4.754	7.478	5.165	3.97	5.255	5.777	5.123
FBgn0027356	48.447	49.322	40.782	54.005	47.191	47.058	53.976	43.621
FBgn0027358	23.562	22.285	22.473	22.22	17.911	21.679	22.604	20.628
FBgn0027360	160.443	146.53	146.746	140.805	168.001	160.87	168.17	165.608
FBgn0027363	48.217	54.781	42.407	40.594	54.312	42.592	44.445	56.129
FBgn0027364	0.811	0.383	0.493	0.407	0.252	0.55	0.92	0.645
FBgn0027375	7.074	9.124	4.77	11.016	7.115	7.02	7.646	10.093
FBgn0027375	7.773	8.383	7.621	7.72	11.985	9.93	5.198	10.969
FBgn0027378	13.975	12.056	14.738	14.644	15.537	15.895	16.36	14.476
FBgn0027491	3.474	3.811	3.274	3.482	3.475	2.867	3.923	3.617
FBgn0027492	18.914	20.473	31.59	22.632	31.968	23.541	25.838	27.478
FBgn0027493	215.531	160.062	174.688	157.263	203.496	157.857	161.275	167.73
FBgn0027495	28.759	31.849	31.541	32.952	27.313	28.238	31.528	29.341
FBgn0027498	26.501	24.466	27.097	31.268	26.911	30.259	23.885	25.964
FBgn0027498	31.099	27.51	27.072	24.491	25.1	27.706	32.142	26.621
FBgn0027499	6.031	6.535	6.468	5.951	4.526	6.977	5.377	6.178
FBgn0027500	4.439	4.943	4.371	4.138	4.042	4.221	4.478	3.587
FBgn0027504	11.401	11.577	10.481	10.229	12.367	12.555	11.47	10.489
FBgn0027507	10.065	9.73	9.223	10.906	10.67	11.354	10.095	10.545
FBgn0027508	8.736	8.524	7.623	8.362	8.319	6.841	8.213	9.89
FBgn0027509	6.951	8.446	8.931	9.973	9.621	9.942	9.053	8.167
FBgn0027512	36.448	41.434	46.481	42.432	39.278	46.237	45.033	38.561
FBgn0027514	4.325	3.733	4.826	3.821	4.113	3.847	4.35	5.425
FBgn0027515	28.578	29.257	34.181	32.026	36.257	33.726	32.375	32.991
FBgn0027515	31.201	32.397	30.026	30.323	29.886	28.871	25.616	26.469
FBgn0027515	30.165	26.527	25.757	31.426	32.639	29.021	30.592	30.117
FBgn0027515	33.674	36.001	34.776	29.436	28.901	32.411	32.732	32.145
FBgn0027524	16.952	18.222	20.952	17.053	17.636	19.85	16.45	18.122
FBgn0027525	156.007	100.843	83.021	138.721	126.647	131.574	127.711	112.828
FBgn0027526	26.322	22.815	22.65	23.489	23.648	24.722	22.773	26.101
FBgn0027529	22.65	26.922	36.214	25.57	25.104	28.975	32.722	36.071
FBgn0027529	27.518	30.171	26.869	29.846	25.899	37.332	33.038	38.705
FBgn0027532	13.379	23.294	17.995	17.539	15.263	20.521	14.826	13.618
FBgn0027537	10.727	11.464	11.26	11.971	9.855	10.68	11.735	12.749
FBgn0027538	15.787	9.479	16.787	11.603	11.404	13.245	15.172	14.498
FBgn0027544	3.552	3.308	4.743	5.676	4.076	3.06	2.934	4.526
FBgn0027547	137.135	145.611	172.701	147.609	156.821	137.734	149.274	159.137
FBgn0027549	53.991	47.577	54.094	50.412	51.787	50.43	56.859	49.479
FBgn0027549	52.63	59.161	55.42	51.237	49.327	53.935	52.516	55.854
FBgn0027550	3.56	5.812	6.111	5.051	4.916	5.958	5.582	5.961
FBgn0027552	302.331	262.118	263.304	225.061	254.236	240.626	251.45	298.259
FBgn0027553	4.548	4.49	4.664	4.862	4.603	3.593	4.269	4.684
FBgn0027556	206.103	141.739	123.037	134.191	159.765	148.086	149.594	175.141
FBgn0027560	855.029	541.121	642.963	748.327	520.015	617.367	502.512	652.086
FBgn0027561	43.531	33.929	36.207	36.606	37.418	35.444	44.064	41.209
FBgn0027561	25.417	24.167	29.588	22.83	30.174	24.758	28.236	24.86
FBgn0027562	6.502	9.711	11.17	8.064	9.715	10.495	9.842	13.019
FBgn0027563	24.402	21.438	20.636	22.851	21.908	22.937	25.057	25.923
FBgn0027567	26.505	25.997	30.116	35.722	33.834	35.147	27.974	35.289
FBgn0027570	10.925	11.373	10.732	11.526	9.817	12.665	10.113	12.807
FBgn0027574	8.36	7.964	8.581	8.331	8.985	8.866	8.41	7.864
FBgn0027574	8.8	8.205	8.41	7.717	8.27	7.939	8.127	8.649
FBgn0027578	30.214	23.1	23.002	27.087	22.558	22.491	24.503	26.212
FBgn0027579	102.962	74.397	71.04	78.924	115.064	69.315	120.873	78.431
FBgn0027579	106.68	78.655	117.662	72.665	122.417	76.572	81.202	72.249
FBgn0027580	200.363	122.554	129.305	127.433	124.567	190.09	150.797	195.125
FBgn0027580	152.655	192.152	197.092	124.083	126.232	128.871	202.614	130.724
FBgn0027580	196.072	124.078	189.65	124.892	151.297	191.055	128.619	128.718
FBgn0027580	125.636	130.554	197.099	191.881	128.705	202.379	152.093	123.67
FBgn0027580	122.28	193.07	188.106	186.703	126.734	126.644	122.952	148.946
FBgn0027582	51.264	54.273	50.719	40.372	52.124	49.757	51.527	53.75
FBgn0027584	5.853	6.87	1.238	2.957	2.264	2.691	4.725	6.263
FBgn0027584	7.359	5.327	1.412	3.19	7.906	3.521	2.459	6.888
FBgn0027585	47.644	37.144	50.049	44.852	37.616	34.299	36.315	41.505
FBgn0027587	8.391	7.834	9.411	8.711	8.921	7.797	9.601	8.872
FBgn0027589	1.902	1.739	1.629	1.597	1.441	2.026	1.818	2.273
FBgn0027594	38.225	41.285	27.369	21.596	33.744	26.749	26.84	38.189
FBgn0027594	38.811	27.188	21.822	27.94	34.295	42.084	38.846	27.233
FBgn0027596	30.655	29.107	36.464	33.234	31.04	27.272	31.47	38.747
FBgn0027596	40.465	37.01	37.974	37.798	47.868	44.686	37.224	33.324
FBgn0027596	30.635	33.843	28.362	25.073	29.181	26.665	28.701	35.82
FBgn0027596	41.53	33.179	33.674	29.153	31.21	32.777	39.084	35.69
FBgn0027597	11.208	12.387	11.131	9.99	11.117	9.794	10.03	10.12
FBgn0027598	29.605	28.371	31.08	27.568	30.111	32.046	23.139	25.049
FBgn0027598	26.108	25.659	20.24	23.94	24.601	26.905	27.781	21.829
FBgn0027598	38.319	30.71	37.194	33.79	29.631	36.921	35.989	36.274
FBgn0027598	31.387	22.663	30.441	27.001	28.996	29.508	27.807	24.534
FBgn0027600	1.34	3.679	2.63	3.42	2.982	2.485	2.511	1.064
FBgn0027601	45.38	44.727	62.118	45.68	43.748	62.94	82.915	61.825
FBgn0027602	2.944	2.107	2.427	3.159	1.672	1.678	2.18	3.25
FBgn0027603	6.889	6.152	8.427	7.222	7.577	7.207	7.356	9.296
FBgn0027608	42.107	53.368	39.526	45.762	41.134	42.096	44.549	47.272
FBgn0027608	62.723	61.215	68.383	65.823	70.233	57.77	76.068	64.662
FBgn0027608	45.671	47.307	53.406	42.06	39.646	44.361	42.143	41.168
FBgn0027608	50.43	46.937	60.886	48.089	50.417	52.791	44.686	48.149
FBgn0027608	44.762	39.258	44.422	40.523	42.751	47.434	53.472	42.64
FBgn0027608	44.57	60.829	50.563	50.475	48.166	46.889	52.743	48.029
FBgn0027608	39.212	42.693	53.354	47.399	44.663	42.62	40.463	44.324
FBgn0027608	59.415	66.397	56.215	53.918	46.689	54.127	54.2	59.127
FBgn0027610	94.804	89.615	104.705	104.328	111.2	95.068	113.188	107.127
FBgn0027611	62.194	77.908	75.001	100.802	110.784	97.792	98.8	66.977
FBgn0027615	59.507	63.447	60.801	65.97	61.549	55.863	66.98	64.624
FBgn0027621	88.19	90.902	89.825	94.942	107.651	76.206	114.377	89.093
FBgn0027621	120.879	93.399	94.73	95.864	100.48	80.503	113.83	94.144
FBgn0027621	101.474	100.87	129.404	86.395	121.952	99.842	102.531	107.431
FBgn0027621	94.026	113.688	120.728	94.611	95.745	100.355	93.282	80.402
FBgn0027621	100.498	102.425	106.921	99.012	120.783	125.732	86.199	102.204
FBgn0027621	104.653	101.924	109.702	103.498	132.123	102.95	88.234	124.422
FBgn0027654	10.706	9.927	10.951	11.808	9.282	9.193	9.188	9.46
FBgn0027654	10.75	10.684	14.04	10.936	13.906	9.211	8.509	13.151
FBgn0027654	11.085	10.129	10.826	9.327	11.88	9.348	9.514	9.289
FBgn0027655	5.888	5.911	5.906	6.486	7.255	5.936	4.573	7.46
FBgn0027660	16.535	19.455	23.383	17.821	20.045	25.628	17.078	20.337
FBgn0027660	17.599	24.924	15.789	18.211	20.138	20.675	26.282	20.525
FBgn0027660	22.16	14.082	15.872	16.15	17.849	18.557	18.134	23.198
FBgn0027779	163.713	172.245	157.634	151.81	182.225	159.798	161.621	166.587
FBgn0027779	145.769	151.492	159.811	155.386	165.534	175.392	157.766	153.455
FBgn0027784	10.629	7.919	7.964	9.842	6.782	8.69	8.529	6.985
FBgn0027785	221.983	190.436	220.029	208.175	185.703	194.305	223.797	193.95
FBgn0027786	95.546	94.308	86.114	94.583	86.033	90.336	86.225	95.981
FBgn0027786	94.981	96.837	95.593	86.82	86.057	87.112	96.173	91.213
FBgn0027786	90.921	94.806	86.605	95.123	86.251	96.294	86.815	95.737
FBgn0027786	83.695	92.574	83.998	85.245	88.142	92.244	93.007	91.194
FBgn0027793	1.675	1.998	0.617	1.664	1.937	1.647	2.104	1.125
FBgn0027794	9.958	11.936	10.874	10	12.51	11.465	9.85	12.198
FBgn0027835	73.267	86.062	74.36	80.139	75.407	87.07	57.694	66.295
FBgn0027835	73.034	85.561	71.978	65.127	78.721	56.665	74.099	84.576
FBgn0027835	79.519	85.348	65.83	86.393	73.85	72.75	57.327	74.799
FBgn0027835	73.781	79.48	57.258	85.309	65.75	72.661	86.332	74.745
FBgn0027836	28.671	27.622	28.446	27.563	31.088	28.888	27.291	26.492
FBgn0027836	32.721	30.645	32.088	32.137	35.767	30.384	31.665	31.751
FBgn0027841	8.395	6.582	7.998	8.333	7.096	7.193	8.158	6.768
FBgn0027843	119.828	107.658	70.53	75.598	67.11	110.211	67.871	104.578
FBgn0027844	139.355	126.035	120.826	124.955	156.607	153.441	111.905	106.278
FBgn0027865	9.158	8.634	7.374	7.784	9.365	9.284	7.058	7.973
FBgn0027866	31.044	33.336	37.05	34.351	34.366	34.836	31.858	36.179
FBgn0027873	7.069	6.846	9.195	8.288	7.105	9.878	7.394	9.98
FBgn0027885	41.37	44.863	43.387	41.151	41.455	36.365	42.691	36.177
FBgn0027889	15.121	14.7	12.488	12.69	14.927	12.544	15.5	14.072
FBgn0027903	6.903	6.486	6.804	6.364	5.784	6.789	6.122	6.108
FBgn0027929	20.086	11.777	15.157	10.994	16.069	12.402	11.592	7.284
FBgn0027929	20.09	10.968	16.031	12.372	11.564	15.121	7.267	11.749
FBgn0027932	130.484	108.81	99.6	108	95.066	101.116	82.772	93.693
FBgn0027948	14.225	12.038	12.124	10.719	12.091	11.713	15.071	15.135
FBgn0027948	15.094	12.166	12.113	14.291	12.081	11.791	15.217	10.761
FBgn0027951	12.416	12.794	13.568	12.687	14.51	12.724	11.347	13.766
FBgn0028325	137.471	155.554	148.243	155.661	116.671	135.829	127.945	152.446
FBgn0028331	50.348	47.337	36.19	48.085	36.248	37.696	35.304	29.572
FBgn0028336	151.909	145.55	158.1	143.337	165.666	157.118	148.746	153.435
FBgn0028341	18.988	21.608	17.174	19.793	17.812	18.438	22.158	19.388
FBgn0028341	20.363	22.942	19.694	20.757	19.866	19.354	17.762	24.182
FBgn0028341	31.891	32.604	29.174	33.778	36.821	39.065	32.921	31.11
FBgn0028341	31.639	34.486	32.062	30.996	28.46	28.165	35.645	29.348
FBgn0028342	317.363	313.079	313.675	298.49	327.078	322.628	362.082	318.471
FBgn0028342	257.224	227.765	221.707	222.515	231.973	212.284	227.608	226
FBgn0028343	16.122	11.571	13.669	12.5	13.671	13.498	12.544	17.99
FBgn0028369	2.028	1.645	2.029	1.886	2.156	1.998	2.174	2.215
FBgn0028369	2.227	1.896	1.68	2.189	2.041	2.186	2.029	2.04
FBgn0028370	0.416	0.611	0.571	0.447	0.549	0.426	0.475	0.476
FBgn0028371	23.903	22.124	32.424	19.099	21.733	23.458	26.878	18.174
FBgn0028371	15.193	11.861	14.946	18.378	13.616	16.952	16.255	24.075
FBgn0028371	18.541	21.375	31.351	21.025	23.145	22.643	17.478	25.873
FBgn0028371	15.722	13.972	15.023	19.771	16.692	21.493	19.018	15.141
FBgn0028372	30.042	33.105	31.341	29.99	29.494	31.117	28.133	28.324
FBgn0028372	52.641	44.002	51.031	46.895	46.018	48.527	44.187	47.379
FBgn0028377	81.339	63.015	77.212	64.508	79.119	84.252	69.65	75.98
FBgn0028379	93.218	107.141	91.32	89.729	101.406	96.968	122.738	91.539
FBgn0028380	19.79	17.511	18.678	23.977	23.938	20.401	18.863	24.03
FBgn0028381	61.023	61.097	65.203	63.171	47.427	64.805	59.004	71.309
FBgn0028382	13.773	14.099	12.605	12.227	12.561	15.383	12.222	12.475
FBgn0028387	4.806	5.106	4.61	4.736	4.863	4.152	4.834	4.222
FBgn0028387	5.024	4.356	4.188	4.581	3.902	4.272	4.132	4.763
FBgn0028394	22.212	19.435	21.315	20.588	20.63	21.329	17.357	21.323
FBgn0028394	21.058	17.469	20.347	20.603	20.745	22.816	21.759	21.828
FBgn0028394	16.279	16.999	15.968	15.079	18.263	14.685	16.654	18.642
FBgn0028396	110.073	20.269	54.817	85.599	85.532	165.827	48.514	125.913
FBgn0028397	18.679	18.286	17.259	22.642	23.037	20.858	20.289	23.31
FBgn0028397	19.034	16.384	22.05	21.222	17.66	19.387	22.148	17.153
FBgn0028399	124.874	109.726	87.615	89.435	103.988	101.519	87.749	102.261
FBgn0028399	87.99	89.404	104.224	87.828	101.912	125.345	109.817	102.386
FBgn0028399	103.884	89.342	109.631	101.48	102.142	87.512	124.657	87.706
FBgn0028399	87.84	125.326	89.404	104.164	87.913	102.509	109.765	101.991
FBgn0028399	108.488	86.61	100.582	88.616	86.753	123.393	101.205	102.907
FBgn0028400	5.154	5.226	5.092	4.327	4.36	4.987	4.796	5.233
FBgn0028402	14.933	13.993	13.979	12.73	14.466	14.973	14.107	13.682
FBgn0028406	5.315	5.859	4.547	4.738	6.889	4.531	5.01	5.653
FBgn0028407	8.308	9.857	9.327	9.136	9.949	8.478	9.373	8.453
FBgn0028408	0.672	0.593	0.974	0.588	0.942	0.996	1.163	0.545
FBgn0028408	0.585	0.537	0.649	0.485	0.51	0.525	0.479	0.526
FBgn0028411	13.013	12.597	17.499	18.078	17.921	16.419	15.487	18.659
FBgn0028412	77.366	100.587	84.724	73.478	88.126	82.488	112.116	73.359
FBgn0028412	100.284	75.073	112.977	87.203	71.87	80.763	72.588	83.012
FBgn0028415	11.541	10.365	6.393	11.442	6.497	3.562	10.573	11.17
FBgn0028415	10.551	10.344	11.146	6.38	11.517	3.554	6.483	11.418
FBgn0028416	11.541	11.442	11.17	3.562	10.573	6.497	6.393	10.365
FBgn0028416	10.551	6.38	11.418	11.517	10.344	6.483	3.554	11.146
FBgn0028418	15.625	15.866	16.802	13.937	14.978	15.723	15.746	19.674
FBgn0028421	8.373	7.564	7.453	7.274	8.097	7.527	7.32	8.402
FBgn0028421	6.99	7.357	7.242	7.795	7.949	7.123	6.945	6.969
FBgn0028421	8.183	7.866	8.42	7.356	7.289	7.259	7.693	7.262
FBgn0028424	40.473	34.361	38.435	37.92	60.755	73.774	46.421	37.831
FBgn0028425	12.613	8.456	9.81	14.18	12.176	13.273	10.989	12.035
FBgn0028425	13.298	10.525	11.977	11.583	11.461	8.182	9.38	12.79
FBgn0028430	0.396	0.248	0.603	0.889	0.821	0.704	0.16	1.264
FBgn0028468	8.15	11.668	11.389	10.712	11.828	13.254	11.245	11.32
FBgn0028475	40.94	38.52	40.225	35.159	41.199	40.374	40.459	39.78
FBgn0028476	10.379	10.97	11.905	10.003	11.814	12.341	17.034	13.01
FBgn0028476	11.86	12.915	12.195	10.114	10.964	10.359	12.409	16.947
FBgn0028481	1.359	1.342	1.754	0.973	1.361	1.384	1.538	1.381
FBgn0028484	22.172	19.517	20.777	23.483	23.255	21.788	24.158	19.767
FBgn0028487	41.687	41.46	47.332	56.062	42.482	50.151	47.433	38.871
FBgn0028487	52.288	53.358	45.79	42.556	46.587	55.151	46.343	62.229
FBgn0028487	54.329	44.649	57.526	48.081	64.689	48.444	54.6	48.646
FBgn0028487	52.31	46.553	46.348	62.213	45.757	55.112	42.559	53.362
FBgn0028487	46.037	42.301	61.47	54.522	52.716	46.23	45.888	51.814
FBgn0028491	69.948	94.645	114.287	108.83	107.725	87.977	90.766	96.389
FBgn0028491	52.188	62.254	51.534	48.623	59.54	40.501	58.13	62.271
FBgn0028494	37.848	37.756	37.574	44.931	42.813	41.874	32.996	35.448
FBgn0028494	38.299	45.394	40.081	47.098	44.64	41.493	35.413	40.312
FBgn0028494	35.913	28.16	30.146	32.909	29.573	29.699	34.736	25.799
FBgn0028496	3.337	3.325	3.226	3.141	2.702	3.68	3.383	3.935
FBgn0028496	3.615	3.072	2.578	2.926	3.398	2.901	3.078	3.114
FBgn0028496	3.443	3.135	2.989	3.135	3.128	2.948	3.647	2.583
FBgn0028497	15.17	17.209	17.658	15.463	14.632	15.336	15.561	17.075
FBgn0028497	13.804	13.691	15.641	15.161	13.675	15.221	13.496	13.069
FBgn0028499	3.075	4.384	3.256	3.606	4.285	4.27	3.838	3.526
FBgn0028499	4.229	3.816	4.444	3.155	3.629	4.296	3.251	3.509
FBgn0028500	13.119	15.005	13.175	13.504	14.047	13.755	11.818	13.69
FBgn0028507	13.705	14.164	14.428	15.517	15.698	12.647	14.341	12.287
FBgn0028507	12.567	13.178	13.185	12.888	14.49	11.297	14.243	11.699
FBgn0028509	11.052	18.231	15.396	13.091	17.44	12.519	24.419	13.103
FBgn0028513	163.047	180.718	187.437	143.999	143.434	150.055	155.329	159.071
FBgn0028515	46.521	42.959	46.157	40.144	44.477	38.947	41.495	44.408
FBgn0028518	14.812	13.384	11.393	11.055	15.078	12.729	16.069	14.687
FBgn0028519	7.774	4.086	3.959	9.978	2.438	6.441	1.057	3.978
FBgn0028523	4.934	5.224	5.105	5.486	5.26	4.869	6.272	5.609
FBgn0028525	0.701	0.638	0.753	0.851	0.882	1.286	1.056	1.08
FBgn0028526	210.2	216.309	427.038	193.484	216.798	277.406	241.018	197.788
FBgn0028527	38.833	33.267	35.32	40.172	36.111	33.907	49.267	58.74
FBgn0028527	35.788	42.183	63.136	38.002	41.494	52.233	35.097	38.19
FBgn0028527	49.592	29.75	28.006	41.463	30.43	33.017	34.287	28.875
FBgn0028532	45.706	74.412	41.579	55.912	54.662	53.133	28.193	42.87
FBgn0028533	204.716	226.516	272.292	177.256	219.589	154.114	218.211	411.311
FBgn0028538	24.676	19.897	24.189	23.115	25.247	22.122	22.024	19.79
FBgn0028540	48.189	54.256	48.49	59.953	52.707	46.03	56.221	70.694
FBgn0028541	27.073	26.844	26.828	25.54	27.934	29.772	26.483	27.257
FBgn0028542	10.856	8.364	6.613	7.368	10.25	7.37	9.811	10.033
FBgn0028543	159.219	141.09	182.166	143.51	141.82	149.67	184.39	164.508
FBgn0028546	24.306	21.358	29.305	28.285	25.025	26.825	25.627	21.546
FBgn0028550	6.333	9.625	5.783	12.005	7.464	7.955	11.954	9.301
FBgn0028554	6.344	10.841	8.403	10.194	10.352	6.874	10.252	9.455
FBgn0028560	83.174	97.237	92.054	80.562	73.339	77.59	71.829	73.358
FBgn0028561	16.437	22.703	18.476	20.609	19.386	19.06	17.499	19.404
FBgn0028561	19.013	20.504	19.288	17.47	19.306	16.354	18.383	22.663
FBgn0028563	37.235	25.99	19.987	28.119	29.387	35.768	20.426	29.219
FBgn0028567	216.197	301.652	204.802	272.259	241.19	240.598	233.805	206.978
FBgn0028569	27.65	33.211	27.645	32.336	29.42	30.071	37.976	29.722
FBgn0028570	35.319	35.378	33.632	40.32	37.788	32.969	33.976	37.077
FBgn0028572	36.68	36.429	40.327	36.993	37.039	34.442	40.042	41.716
FBgn0028572	38.139	33.752	36.396	33.91	31.211	36.581	33.684	33.72
FBgn0028572	39.02	34.792	35.467	37.84	35.381	33.195	39.657	34.712
FBgn0028573	0.055	0.153	0.043	0.09	0.156	0.065	0.153	0.136
FBgn0028577	50.104	47.792	50.388	47.325	61.389	52.699	45.878	52.127
FBgn0028577	28.352	31.144	27.187	30.233	28.407	26.952	26.545	36.52
FBgn0028577	53.645	51.274	62.243	48.039	52.909	50.89	48.464	46.584
FBgn0028577	49.722	51.777	46.243	48.965	60.109	50.932	46.576	44.858
FBgn0028577	47.696	55.873	42.991	45.16	47.618	45.235	41.334	42.814
FBgn0028577	51.883	47.616	52.432	47.054	49.905	45.65	50.1	61.167
FBgn0028579	33.802	39.914	29.203	31.348	36.942	39.428	36.574	36.796
FBgn0028582	50.564	52.812	47.474	50.975	43.844	62.187	56.079	49.481
FBgn0028582	45.315	53.312	50.378	51.148	57.104	51.644	48.295	61.724
FBgn0028582	63.43	50.339	52.208	53.822	55.428	59.245	47.932	52.735
FBgn0028582	46.149	48.818	51.135	51.827	57.639	52.18	62.503	53.985
FBgn0028582	51.06	47.737	54.171	65.885	53.901	60.11	56.664	53.276
FBgn0028582	49.982	63.998	52.218	53.502	55.285	59.108	47.076	53.055
FBgn0028582	37.475	38.732	32.971	37.153	44.848	35.03	41.396	36.589
FBgn0028582	65.403	46.223	51.996	53.6	58.837	49.906	53.195	55.502
FBgn0028583	5524.337	2565.444	2529.326	3938.868	3161.301	5158.519	3441.467	3019.077
FBgn0028622	18.614	15.767	17.519	18.264	17.405	17.377	15.535	16.794
FBgn0028644	0.69	0.179	0.491	0.529	0.414	0.577	0.335	0.489
FBgn0028645	0.58	0.433	0.448	0.423	0.87	0.495	0.694	0.582
FBgn0028646	129.625	58.346	126.096	131.154	111.447	103.286	97.322	127.9
FBgn0028646	125.067	126.9	55.123	105.5	93.559	120.288	101.335	126.368
FBgn0028646	51.893	113.66	99.61	118.145	96.052	118.648	88.814	118.363
FBgn0028647	2.973	2.589	2.962	2.475	2.955	2.086	3.502	2.767
FBgn0028648	21.436	16.961	20.939	19.728	16.465	21.552	18.349	22.572
FBgn0028658	1.152	1.375	1.993	0.706	1.076	0.837	1.144	1.004
FBgn0028662	234.751	278.698	255.583	254.576	261.811	268.96	276.981	283.449
FBgn0028668	8.725	10.34	8.853	7.61	8.28	10.448	9.711	8.75
FBgn0028669	19.555	22.253	26.497	22.496	26.524	21.711	20.163	23.041
FBgn0028670	117.937	105.636	104.918	122.852	103.181	135.58	125.29	111.64
FBgn0028671	50.541	52.075	42.822	49.505	50.863	51.464	57.4	50.151
FBgn0028671	41.475	48.594	55.312	48.162	50.138	47.417	49.036	49.45
FBgn0028671	52.755	50.816	51.449	52.064	43.43	51.093	58.141	50.122
FBgn0028671	48.735	47.751	49.062	54.883	41.081	49.739	48.251	47.023
FBgn0028671	50.463	57.671	51.504	43.103	50.667	49.603	50.549	52.165
FBgn0028671	49.617	54.912	47.87	48.115	46.967	48.326	48.959	41.196
FBgn0028671	52.217	57.558	42.921	50.617	51.537	50.268	49.591	51.017
FBgn0028671	51.005	50.035	52.664	58.04	51.36	43.355	50.729	51.974
FBgn0028675	1.165	1.012	1.092	1.268	1.138	0.875	1.124	1.36
FBgn0028684	318.556	239.193	297.726	312.668	328.668	356.948	256.148	376.832
FBgn0028685	70.092	65.856	73.95	78.9	83.058	86.264	86.214	79.732
FBgn0028687	122.94	131.237	123.806	117.353	134.724	113.519	116.19	131.684
FBgn0028689	172.535	159.062	151.544	165.141	158.717	162.049	168.421	181.911
FBgn0028690	67.053	66.457	73.152	74.685	66.43	71.722	67.937	73.34
FBgn0028691	84.226	88.185	98.147	82.601	89.101	96.405	88.333	94.869
FBgn0028692	71.966	68.169	79.315	85.679	67.123	74.038	78.11	69.559
